#20 VOA ICF/MR|VOA20|1000 CHURCH STREET|HUNTSVILLE|35805||34.74334|-86.596032|638.41|NURSING HOME|MADISON||
#40 VOA ICF/MR|VOA40|1557 HIGHWAY 31 NORTHWEST|HARTSELLE|35640||34.460862|-86.948515|722.09|NURSING HOME|MORGAN||
ABBEVILLE FIRE & RESCUE|ABFR|201 BRADLEY ST|ABBEVILLE|36310||31.570942|-85.247838|448.01|EMS|HENRY||
NEW SITE MED 8|NSM8|12791 HWY 22 E|NEW SITE|36256||33.041499|-85.734489|823.12|EMS|TALLAPOOSA||
NEWMANS MEDICAL SERVICES INC.|NMSI|3500 COTTAGE HILL RD|MOBILE|36609||30.660738|-88.128124|32.74|EMS|MOBILE||
NEWTON FAMILY HEALTH CENTER|SARHA|193 OATES STREET|NEWTON|36352|000-000-0000|0|0|0|COMMUNITY HEALTH CENTERS|PIKE||0
NHC HEALTHCARE, ANNISTON|NHCHA|2300 COLEMAN ROAD|ANNISTON|36207||33.63184|-85.803564|738.96|NURSING HOME|CALHOUN||
NHC HEALTHCARE, MOULTON|NHM|300 HOSPITAL STREET|MOULTON|35650||34.483937|-87.285833|657.14|NURSING HOME|LAWRENCE||
NIXON CHAPEL VOLUNTEER FIRE DEPARTMENT|NCVFD|7925 NIXON CHAPEL RD|HORTON|35980||34.204595|-86.384881|927.13|EMS|MARSHALL||
NOLAND CENTER, THE|NCT|1600 CARRAWAY BLVD., 10TH FLOOR|BIRMINGHAM|35234||33.536083|-86.809593|663.91|NURSING HOME|JEFFERSON||
NOLAND HOSPITAL ANNISTON|NHA|400 EAST 10TH STREET, 4TH FLOOR|ANNISTON|36202|256-741-6141|33.6571045|-85.8233778|50|HOSPITAL|CALHOUN||
NOLAND HOSPITAL BIRMINGHAM|NHB|50 MEDICAL PARK DRIVE EAST, 8TH FLOOR|BIRMINGHAM|35261|205-838-5100|33.5961576|-86.6675006|100|HOSPITAL|JEFFERSON||
NOLAND HOSPITAL DOTHAN|NHD|1108 ROSS CLARK CIRCLE, 4TH FLOOR|DOTHAN|36302|334-699-4300|31.2167252|-85.3630676|100|HOSPITAL|HOUSTON||
NOLAND HOSPITAL MONTGOMERY|NHM|1725 PINE STREET, 6TH FLOOR NORTH WING|MONTGOMERY|36106|334-240-0532|32.3668052|-86.2999689|100|HOSPITAL|MONTGOMERY||
NOLAND HOSPITAL SHELBY|NHS|1000 FIRST STREET NORTH, 3RD FLOOR MAIN HOSPITAL|ALABASTER|35007|205-620-8641|33.256073|-86.810348|100|HOSPITAL|SHELBY||
NOLAND HOSPITAL TUSCALOOSA|NHT|809 UNIVERSITY BOULEVARD EAST, 4TH FLOOR|TUSCALOOSA|35401|205-759-7241|33.205212|-87.525457|100|HOSPITAL|TUSCALOOSA||
NORTH ALABAMA REGIONAL HOSPITAL|NARH|4218 HWY 31 SOUTH |DECATUR|35603||34.505761|-86.94829|561.06|HOSPITAL|MORGAN||6530007
NORTH BALDWIN INFIRMARY|NBI|1815 HAND AVENUE |BAY MINETTE |36507||30.901036|-87.782688|263.14|HOSPITAL|BALDWIN||6530116
NORTH BIRMINGHAM HOMES|BHC-N|3000 4TH AVENUE NORTH|BIRMINGHAM|35207|000-000-0000|0|0|0|COMMUNITY HEALTH CENTERS|JEFFERSON||0
NORTH CHILTON FIRE RESCUE|NCFR|250 CO RD 46|JEMISON|35085||33.02|-86.7982|638.99|EMS|CHILTON||
NORTH LAMAR RESCUE SQUAD|NLRS|5795  HWY 278|SULLIGENT|35586||33.8622|-88.1387|405.19|EMS|LAMAR||
NORTH MARSHALL EMS|NMEMS|805 MOUNTAIN HEIGHTS RIDGE RD|SCOTTSBORO|35769||34.548236|-86.158299|1266.62|EMS|MARSHALL||
NORTH SAND MOUNTAIN PRIMARY HEALTH|NAHS-|29810 AL HWY 71|BRYANT|35958|000-000-0000|0|0|0|COMMUNITY HEALTH CENTERS|JACKSON||0
NORTH SHELBY COUNTY FIRE & EMS|NSCFE|4617 VALLEYDALE RD|BIRMIMGHAM|35242||33.383917|-86.733227|517.84|EMS|SHELBY||
NORTHEAST AL REGIONAL MEDICAL CENTER|NERMC|400 EAST TENTH STREET|ANNISTON|36202||33.657103|-85.823264|755.29|HOSPITAL|CALHOUN||6530070
NORTHEAST ALABAMA HEALTH SERVICES|NAHS|309 Taylor Street|Scottsboro|35768||34.663872|-86.039365|621.04|COMMUNITY HEALTH CENTERS|JACKSON||
NORTHPORT FIRE RESCUE|NOFR|3500 MCFARLAND BLVD|NORTHPORT|35476||33.240414|-87.591372|244.07|EMS|TUSCALOOSA||
NORTHPORT HEALTH AND REHABILITATION, LLC|NHRL|600 34TH STREET|NORTHPORT|35476||33.2246|-87.5906|153.47|NURSING HOME|TUSCALOOSA||
NORTHPORT MEDICAL CENTER|NMC|2700 HOSPITAL DRIVE|NORTHPORT|35476||33.233379|-87.568054|232.63|HOSPITAL|TUSCALOOSA||6538099
NORTHSIDE DENTAL CLINIC|BHC-N|BIRMINGHAM|BIRMINGHAM|35233|000-000-0000|0|0|0|COMMUNITY HEALTH CENTERS|JEFFERSON||0
NORTHSIDE HEALTH CARE|NHC|700 HUTCHINS STREET|GADSDEN|35901||34.042838|-85.95736|545.33|NURSING HOME|ETOWAH||
NORTHSTAR PARAMEDIC SERVICES FRANKLIN|NPSF|1018 RONNIE MCDOWELL RD|RUSSELLVILLE|35654||34.489853|-87.728276|760.76|EMS|FRANKLIN||
NORTHSTAR PARAMEDIC SERVICES JEFFERSON|NPSJ|2212 19TH ST N|BESSEMER|35020||33.41636|-86.978178|465.58|EMS|JEFFERSON||
NORTHSTAR PARAMEDIC SERVICES LAUDERDALE|NPSL|1905 FLORENCE BLVD SUITE C|FLORENCE|35630||34.823099|-87.649881|562.85|EMS|LAUDERDALE||
NORTHSTAR PARAMEDIC SERVICES ST CLAIR|NPSC|167-B LIBERTY RD|ODENVILLE|35120||33.690862|-86.395629|793.1|EMS|ST. CLAIR||
NORTHSTAR PARAMEDIC SERVICES SUMTER INC|NPSSI|101 CAROLINA AVE|YORK|36925||32.48471|-88.308389|235.49|EMS|SUMTER||
NORTHSTAR PARAMEDIC SERVICES TALLADEGA|NPST|34767 HWY 21 N|TALLADEGA|35160||33.4162|-86.1081|596.83|EMS|TALLADEGA||
NORTHSTAR PARAMEDIC SERVICES TUSCALOOSA|NPSC|2106 17TH AVE|TUSCALOOSA|35401||33.19354|-87.559238|198.68|EMS|TUSCALOOSA||
NORTHWEST AMBULANCE SERVICE|NAS|1530 US HWY 43|WINFIELD|35594||33.929036|-87.823949|525.44|EMS|MARION||
NORTHWEST MEDICAL CENTER|NWMC|HIGHWAY 78  WEST|WINFIELD|35594||33.929136|-87.824063|528.53|HOSPITAL|MARION||6531027
OAK GROVE THACH VOL FIRE DEPARTMENT|OGTVF|27712 MCKEE RD|ATHENS|35613||34.8003|-86.8997|738.42|EMS|LIMESTONE||
OAK KNOLL HEALTH AND REHABILITATION, LLC|OKHRL|824 SIXTH AVENUE WEST|BIRMINGHAM|35204||33.510669|-86.849709|598.03|NURSING HOME|JEFFERSON||
OAK PARK|OP|1365 GATEWOOD DRIVE|AUBURN|36830||32.630155|-85.452063|676.32|NURSING HOME|LEE||
OAK TRACE CARE &  REHABILITATION CENTER|OTCRC|325 SELMA ROAD|BESSEMER|35020||33.429702|-86.941634|483.39|NURSING HOME|JEFFERSON||
OAKVIEW MANOR HEALTH CARE CENTER|OMHCC|929 MIXON SCHOOL ROAD|OZARK|36360||31.433335|-85.644157|330.81|NURSING HOME|DALE||
OAKWOOD-NORTH BALDWIN'S CENTER FOR LIVING|ONBCL|2010 MEDICAL CENTER DRIVE|BAY MINETTE|36507||30.905797|-87.786322|267.64|NURSING HOME|BALDWIN||
ODENVILLE FIRE & RESCUE|ODFR|14480 U S HIGHWAY 411|ODENVILLE|35120||33.6778|-86.4406|793.65|EMS|ST. CLAIR||
ONEONTA FIRE AND RESCUE|ONFS|308 2ND ST N|ONEONTA|35121||33.946854|-86.477554|887.01|EMS|BLOUNT||
OPELIKA FIRE AND RESCUE|OFR|1015 AVE B|OPELIKA|36801||32.644374|-85.379895|800.43|EMS|LEE||
OPP HEALTH AND REHABILITATION, LLC|OHRL|115 PAULK AVENUE|OPP|36467||31.292315|-86.254911|299.87|NURSING HOME|COVINGTON||
OPP HIGH SCHOOL|OHS|502 NORTH MALOY STREET|OPP|36467|334-493-4561|31.28845|-86.240575|100|EVACUEE SHELTER|COVINGTON||
OPPORTUNITY EMS, INC.|OEMSI|1107 WEST CUMMING AVE|OPP|36467||31.278463|-86.268906|297.52|EMS|COVINGTON||
ORANGE BEACH FIRE & RESCUE|OBFR|25853 JOHN SNOOK DR|ORANGE BEACH|36561||30.2842|-87.58178|16.3|EMS|BALDWIN||
ORCHARD HEALTHCARE CENTER|OHC|25 HIGHWAY 21 SOUTH|HAYNEVILLE|36040||37.0625|-95.677068|243.73|NURSING HOME|LOWNDES||
OXFORD EMERGENCY MEDICAL SERVICES|OEMS|# 12 WEST HAMRIC DR|OXFORD|36203||33.606363|-85.839036|640.96|EMS|CALHOUN||
OZARK DIALYSIS|OD|214 HOSPITAL AVE|OZARK|36360||31.450831|-85.631015|-1|DIALYSIS CENTER|DALE||
OZARK FIRE RESCUE|OFR|100 MIXON SCHOOL RD|OZARK|36360||31.439663|-85.64526|295.01|EMS|DALE||
OZARK HEALTH AND REHABILITATION, LLC|OHRL|312 BRYAN DRIVE|OZARK|36360||31.47315|-85.634861|374.42|NURSING HOME|DALE||
PAINT ROCK VALLEY HEALTH CENTER|NAHS-|311 COUNTY ROAD 106|TRENTON|35776|000-000-0000|0|0|0|COMMUNITY HEALTH CENTERS|JACKSON||0
PALMERDALE FIRE DISTRICT|PFD|5340 MILES SPRING RD|PINSON|35216||33.738984|-86.644518|687.09|EMS|JEFFERSON||
PARATECH EMERGENCY MEDICAL SERVICES|PEMS||OPP|36467||0|0|-1|EMS|COVINGTON||
PARK MANOR HEALTH AND REHABILITATION, LLC|PMHRL|2201 MCFARLAND BOULEVARD|NORTHPORT|35476||33.23978|-87.579677|243.52|NURSING HOME|TUSCALOOSA||
PARK PLACE NURING AND REHABILITATION CENTER, LLC|PPNRC|100 PARK PLACE|SELMA|36701||32.422619|-87.054716|141.86|NURSING HOME|DALLAS||
PARKVIEW HEALTH CARE CENTER|PHCC|2004 MAX LUTHER DRIVE|HUNTSVILLE|35810||34.758337|-86.597266|660.15|NURSING HOME|MADISON||
PARKWAY MEDICAL CENTER|PMC|1824 BELTLINE ROAD  SW | DECATUR|35601||34.573142|-87.015159|610.13|HOSPITAL|MORGAN||6530333
PARKWOOD HEALTH CARE FACILITY|PHCF|3301 STADIUM DRIVE|PHENIX CITY|36867||32.498206|-85.016713|492.28|NURSING HOME|RUSSELL||
PEA RIDGE FIRE & RESCUE|PRFR|6185 HWY 10|MONTEVALLO|35115||33.153262|-86.925291|840.2|EMS|SHELBY||
PELHAM FIRE DEPARTMENT|PEFD|3162 PELHAM PARKWAY|PELHAM|35124||33.286226|-86.810658|502.52|EMS|SHELBY||
PELL CITY FIRE & RESCUE|PCFR|3040 COGSWELL AVE|PELL CITY|35125||33.59064|-86.273102|554.02|EMS|ST. CLAIR||
PEMCO RESCUE|PR|100 PEMCO DR|DOTHAN|36303||31.317098|-85.459304|369.73|EMS|HOUSTON||
PERRY COUNTY NURSING HOME|PCNH|505 EAST LAFAYETTE STREET|MARION|36756||32.631563|-87.308393|393.88|NURSING HOME|PERRY||
PHENIX CITY HEALTH CARE, INC.|PCHCI|3900 LAKEWOOD DRIVE|PHENIX CITY|36867||32.504191|-85.022911|495.22|NURSING HOME|RUSSELL||
PHIL CAMPBELL RESCUE SQUAD|PCRS|3520 BROAD ST|PHIL CAMPBELL|35581||34.345731|-87.702126|1000.04|EMS|FRANKLIN||
PHYSICIANS CHOICE DIALYSIS|PCD|3316 HWY 280|ALEXANDER CITY|35010||32.857218|-85.929389|-1|DIALYSIS CENTER|TALLAPOOSA||
PHYSICIANS CHOICE DIALYSIS|PCD|711 SNOW STREET|OXFORD|36203||33.615444|-85.824163|-1|DIALYSIS CENTER|CALHOUN||
PICKENS COUNTY AMBULANCE SERVICE|PCAS|40 FIREHOUSE DR|CARROLLTON|35401||33.1926|-87.5709|200.24|EMS|PICKENS||
PICKENS COUNTY MEDICAL CENTER|PCMC|241 ROBERT K. WILSON DRIVE|CARROLLTON|35447||33.261558|-88.095728|243.48|HOSPITAL|PICKENS||6539015
PIEDMONT HEALTH CARE CENTER|PHCC|30 ROUNDTREE DRIVE|PIEDMONT|36272||33.908463|-85.60748|715.45|NURSING HOME|CALHOUN||
PIEDMONT RESCUE SQUAD|PRS|121 W LADIGA ST|PIEDMONT|36272||33.923213|-85.611785|705.59|EMS|CALHOUN||
PINE APPLE HEALTH CENTER|RHMP-|867 COUNTY ROAD 59|PINE APPLE|36768|000-000-0000|0|0|0|COMMUNITY HEALTH CENTERS|DALLAS||0
PINE MOUNTAIN VOL FIRE AND EMS DISTRICT|PMVFE|4481 PINE MOUNTAIN RD|REMLAP|35133||33.816196|-86.599105|719.43|EMS|BLOUNT||
PLANTATION MANOR NURSING HOME|PMNH|6450  OLD TUSCALOOSA HIGHWAY|MCCALLA|35111||33.32214|-87.033801|571.56|NURSING HOME|JEFFERSON||
PLEASANT BAY AMBULANCE, INC.|PBAI|1301 JACKSON AVE N|RUSSELLVILLE|35653||34.516821|-87.725499|801.26|EMS|FRANKLIN||
PLEASANT GROVE FIRE & RESCUE SERVICE|PGFRS|501 PARK RD|PLEASANT GROVE|35127||33.490549|-86.970442|631.89|EMS|JEFFERSON||
PLEASANT GROVE NURSING AND REHABILITATION CENTER|PGNRC|30 SEVENTH STREET|PLEASANT GROVE|35127||33.48857|-86.95659|748.06|NURSING HOME|JEFFERSON||
PRATTVILLE FIRE DEPARTMENT|PFD|102 W MAIN ST|PRATTVILLE|36067||32.459855|-86.472988|182.54|EMS|AUTAUGA||
PRATTVILLE HEALTH AND REHABILITATION, LLC|PHRL|601 JASMINE TRAIL|PRATTVILLE|36066||32.470427|-86.427401|320.29|NURSING HOME|AUTAUGA||
PRATVILLE BAPTIST HOSPITAL|PBH|124 SOUTH MEMORIAL DRIVE |PRATTVILLE|36068||32.464434|-86.450876|372.19|HOSPITAL|AUTAUGA||6530780
PREVENTION, EDUCATION, COUNSELING|SUBST|1055 DAUPHIN STREET|MOBILE|36604|000-000-0000|0|0|0|COMMUNITY HEALTH CENTERS|MOBILE||0
PRICEVILLE FAMILY MEDICINE|PFM|68 MARCO DRIVE SE|PRICEVILLE|35603|000-000-0000|0|0|0|COMMUNITY HEALTH CENTERS|FRANKLIN||0
PRICHARD CENTER||510 SOUTH WILSON AVENUE|PRICHARD|36610|000-000-0000|0|0|0|COMMUNITY HEALTH CENTERS|MOBILE||0
PRINCETON BAPTIST MEDICAL CENTER|PBMC|701 PRINCETON AVENUE  S.W.|BIRMINGHAM|35211||33.499505|-86.84509|569.27|HOSPITAL|JEFFERSON||6530705
PROCARE- COLLEY HOMES CENTER|QLHS-|420 N. 6TH STREET|GADSDEN|35901|000-000-0000|0|0|0|COMMUNITY HEALTH CENTERS|ETOWAH||0
PROVIDENCE HOSPITAL|PH|6801 AIRPORT BOULEVARD|MOBILE|36685||30.682499|-88.199223|208.7|HOSPITAL|MOBILE||6530630
QUALITY OF LIFE HEALTH COMPLEX|QLHS-|1411 PIEDMONT CUT-OFF|GADSDEN|35903|000-000-0000|0|0|0|COMMUNITY HEALTH CENTERS|ETOWAH||0
QUALITY OF LIFE HEALTH SERVICES|QLHS|1411 Piedmont Cutoff|Gadsden|35902||33.999796|-85.956816|578.29|COMMUNITY HEALTH CENTERS|ETOWAH||
RAGLAND RESCUE SERVICE|RRS|146 CHURCH ST|RAGLAND|35131||33.700826|-86.253653|521.16|EMS|ST. CLAIR||
RAINBOW CITY FIRE & RESCUE|RCFR|3700 RAINBOW DR|RAINBOW CITY|35906||33.951006|-86.044824|583.71|EMS|ETOWAH||
RAMER HEALTH CLINIC|HSI-R|5422 HIGHWAY 94 EAST|RAMER|36069|000-000-0000|0|0|0|COMMUNITY HEALTH CENTERS|MONTGOMERY||0
RANDOLPH MEDICAL CENTER|RAMC|59928 HIGHWAY 22|ROANOKE|36274||33.159086|-85.392545|771.54|HOSPITAL|RANDOLPH||6530802
RCG ADS ONEONTA|RAO|150 GILBREATH DRIVE, STE 1|ONEONTA|35121||33.932898|-86.493965|-1|DIALYSIS CENTER|BLOUNT||
RCG ALABAMA DIALYSIS SYS- CLANTON|RADSC|275 HEALTH CENTER DRIVE|CLANTON|35045||32.856231|-86.623632|-1|DIALYSIS CENTER|CHILTON||
RCG BIRMINGHAM WEST|RBW|633 LOMB AVE|BIRMINGHAM|35211||33.499228|-86.842773|-1|DIALYSIS CENTER|JEFFERSON||
RCG CAHABA VALLEY|RCV|120 CAHABA VALLEY PKWY SUITE 150|PELHAM|35124||33.332425|-86.790041|-1|DIALYSIS CENTER|SHELBY||
RCG E ALABAMA #1|REA#|901 LEIGHTON AVE SUITE 102|ANNISTON|36207||33.655768|-85.824926|-1|DIALYSIS CENTER|CALHOUN||
RCG FORT PAYNE|RFP|423 MEDICAL CENTER DR SW|FORT PAYNE|35967||34.438952|-85.755633|-1|DIALYSIS CENTER|DEKALB||
RCG MONTCLAIR|RM|3918 MONTCLAIR RD SUITE 110|BIRMINGHAM|35213||33.506545|-86.760966|-1|DIALYSIS CENTER|JEFFERSON||
RCG OF FAIRFIELD UNIT|ROFU|6508 OLIVER BLVD|FAIRFIELD|35064||33.473898|-86.918309|-1|DIALYSIS CENTER|JEFFERSON||
RCG SYLACAUGA|RS|314 W SPRING ST|SYLACAUGA|35150||33.165827|-86.254981|-1|DIALYSIS CENTER|TALLADEGA||
RCG TALLADEGA|RT|805 E NORTH ST|TALLADEGA|35160||33.439662|-86.08599|-1|DIALYSIS CENTER|TALLADEGA||
RCG WALKER|RW|3510 3RD ST NE|JASPER|35501||33.844191|-87.237249|-1|DIALYSIS CENTER|WALKER||
RED BAY HOSPITAL|RBH|211 HOSPITAL ROAD|RED BAY|35582||34.457529|-88.147557|570.04|HOSPITAL|FRANKLIN||6539120
RED LEVEL MEDICAL CENTER|TCMC-|29080 SMILEY STREET|RED LEVEL|36474|000-000-0000|0|0|0|COMMUNITY HEALTH CENTERS|CONECUH||0
REGIONAL PARAMEDICAL SERVICES CHILTON|RPSC|1010 LAY DAM RD|CLANTON|35045||32.853126|-86.622834|606.71|EMS|CHILTON||
REGIONAL PARAMEDICAL SERVICES JEFFERSON|RPSJ|2007 OLD MONT HWY SUITE E-F|HOOVER|35216||33.4166|-86.791|745.75|EMS|JEFFERSON||
REGIONAL PARAMEDICAL SERVICES OF HAMILTON INC.|RPSH|1256 MILITARY ST|HAMILTON|35570||34.125352|-87.989965|421.69|EMS|WINSTON||
REGIONAL PARAMEDICAL SERVICES OF MARION|RPSM|HIGHWAY 43 N|HAMILTON|35570||34.1551|-88.0033|560.97|EMS|MARION||
REGIONAL PARAMEDICAL SERVICES SHELBY|RPSS|62  LONGVIEW INDUSTRIAL CT|ALABASTER|35007||33.198637|-86.775169|573.73|EMS|SHELBY||
REGIONAL PARAMEDICAL SERVICES ST. CLAIR|RPSSC|915 LANE DR NE|LEEDS|35094||33.551351|-86.543164|630.55|EMS|ST. CLAIR||
REGIONAL PARAMEDICAL SERVICES WALKER|RPSW|2197 OLD BIRMINGHAM HWY|JASPER|35501||33.8262|-87.234373|419.05|EMS|WALKER||
REHABILITATION AND HEALTHCARE CENTER OF BIRMINGHAM|RHCB|2728 TENTH AVENUE, SOUTH|BIRMINGHAM|35205||33.508226|-86.786722|689.33|NURSING HOME|JEFFERSON||
REHOBETH VOLUNTEER RESCUE|REVR|81 COLEMAN RD|REHOBETH|36301||31.125251|-85.451222|250.19|EMS|HOUSTON||
REMLAP FIRE & EMS DISTRICT|RFED|40 FIREFIGHTER LANE|REMLAP|35133||33.8168|-86.6115|883.48|EMS|BLOUNT||
RENAL CARE GROUP|RCG|1022 1ST. ST. N. STE. 101|ALABASTER|35007||33.256259|-86.813607|-1|DIALYSIS CENTER|SHELBY||
RENAL CARE GROUP|RCG|708 COTTON AVE.|BIRMINGHAM|35211||33.497841|-86.843296|-1|DIALYSIS CENTER|JEFFERSON||
RENAL CARE GROUP INC.|RCGI|901 KEITH AVE.|ANNISTON|36207||33.65609|-85.82023|-1|DIALYSIS CENTER|CALHOUN||
RESURRECTION LIFE CENTER|RLC|1240 COUNTY ROAD 39|DEATSVILLE|36022||32.503996|-86.417278|499.49|NURSING HOME|ELMORE||
RIDGEVIEW HEALTH SERVICES, INC.|RHSI|907  11TH STREET, NORTHEAST|JASPER|35504||33.859925|-87.265252|479.45|NURSING HOME|WALKER||
RIDGEWOOD HEALTH CARE CENTER|RHCC|201 OAKHILL ROAD|JASPER|35504||33.851307|-87.282095|419.99|NURSING HOME|WALKER||
RIVERSIDE FIRE & RESCUE|RIFR|379 DEPOT ST|RIVERSIDE|35135||33.600404|-86.202769|480.45|EMS|ST. CLAIR||
RIVERVIEW REGIONAL MEDICAL CENTER|RRMC|600 SOUTH THIRD STREET|GADSDEN|35999||34.004894|-86.003895|537.46|HOSPITAL|ETOWAH||6530470
ROANOKE DIALYSIS CLINIC|RDC|4459 US HIGHWAY 431|ROANOKE|36274||33.166345|-85.37048|-1|DIALYSIS CENTER|RANDOLPH||
ROANOKE HEALTH CARE CENTER|RHCC|680 Seymour Drive|Roanoke|36274|334-863-6151|33.13975|-85.38324|0|NURSING HOME|RANDOLPH||
ROBERTA O. WATTS MEDICAL CENTER|QLHS-|1020 TUSCALOOSA AVE|GADSDEN|35901|000-000-0000|0|0|0|COMMUNITY HEALTH CENTERS|ETOWAH||0
ROBERTSDALE HEALTHCARE CENTER|RHC|18700 U S HIGHWAY 90|ROBERTSDALE|36567||30.563707|-87.704957|140.27|NURSING HOME|BALDWIN||
ROCKFORD FAMILY HEALTH CENTER|HSI-R|MAIN STREET HIGHWAY 231|ROCKFORD|35136|000-000-0000|0|0|0|COMMUNITY HEALTH CENTERS|MONTGOMERY||0
ROCKY RIDGE FIRE DISTRICT|RRFD|2911 METROPOLITAN WAY|BIRMINGHAM|35243||33.406664|-86.765439|535.81|EMS|JEFFERSON||
ROGERSVILLE EMERGENCY AMBULANCE UNIT|REAU|36 WHEELER ST|ROGERSVILLE|35652||34.8276|-87.31205|632.02|EMS|LAUDERDALE||
ROGERSVILLE FAMILY PRACTICE|ROGFP|16410 HWY 72|ROGERSVILLE|35652|000-000-0000|0|0|0|COMMUNITY HEALTH CENTERS|FRANKLIN||0
RPS TALLADEGA|RPST|82 SEASONS WAY|TALLADEGA|35160||33.4332|-86.0879|618.1|EMS|TALLADEGA||
RURAL COMMUNITY SERVICES INC|RCSI|1431 EAST CONECUH AVE|UNION SPRINGS|36089||32.146437|-85.696885|506.42|EMS|BULLOCK||
RURAL HEALTH MEDICAL PROGRAM|RHMP|228 Selma Avenue.|Selma|36702||32.404532|-87.03055|138.88|COMMUNITY HEALTH CENTERS|DALLAS||
RURAL HEALTH MEDICAL PROGRAM .|RHMP-|228 SELMA AVENUE|SELMA|36702|000-000-0000|0|0|0|COMMUNITY HEALTH CENTERS|DALLAS||0
RURAL METRO AMBULANCE ETOWAH|RMAE|209 E BROAD ST|GADSDEN|35903||34.007358|-85.992118|498.79|EMS|ETOWAH||
RURAL METRO AMBULANCE JEFFERSON|RMAJ|5600 SHIRLEY PARK DR|BESSEMER|35022||33.372337|-87.010065|513.59|EMS|JEFFERSON||
RURAL METRO AMBULANCE ST CLAIR|RMASC|2009 1ST AVE N|PELL CITY|35125||33.590122|-86.30911|556.89|EMS|ST. CLAIR||
RUSSELL MEDICAL CENTER|RMC|3316 U.S. 280|ALEXANDER CITY|35011||32.885813|-85.869205|615.56|HOSPITAL|TALLAPOOSA||6530030
RUSSELLVILLE FAMILY PRACTICE|RFP|15225 HWY 43|RUSSELLVILLE|35653|000-000-0000|0|0|0|COMMUNITY HEALTH CENTERS|FRANKLIN||0
RUSSELLVILLE FIRE AND RESCUE|RFR|106 E MADISON ST|RUSSELLVILLE|35653||34.507653|-87.728731|763.4|EMS|FRANKLIN||
RUSSELLVILLE HEALTH CARE, INC.|RHCI|705 NORTHEAST GANDY STREET|RUSSELLVILLE|35653||34.509938|-87.719907|748.64|NURSING HOME|FRANKLIN||
RUSSELLVILLE HOSPITAL|RH|15155 HIGHWAY 43 |RUSSELLVILLE|35653||34.52403|-87.71608|774.63|HOSPITAL|FRANKLIN||6530810
S. BALDWIN DIALYSIS CENTER|SBDC|150 W PEACHTREE ST|FOLEY|36535||30.428758|-87.68365|-1|DIALYSIS CENTER|BALDWIN||
S. D. ALLEN INTERMEDIATE CARE FACILITY|SDAIC|6901 FIFTH STREET, OLD COLUMBUS HIGHWAY|NORTHPORT|35476||33.229653|-87.626551|155.72|NURSING HOME|TUSCALOOSA||
SAFE HOUSE CLINIC|BHC-S|100 PROJECT ROAD|ALABASTER|35007|000-000-0000|0|0|0|COMMUNITY HEALTH CENTERS|JEFFERSON||0
SALEM NURSING & REHAB CENTER OF REFORM|SNRCR|515 SECOND AVENUE N.W.|REFORM|35481||33.381951|-88.019977|249.03|NURSING HOME|PICKENS||
SALEM NURSING & REHABILITATION CENTER OF TUSKEGEE|SNRCT|502 GAUTIER STREET|TUSKEGEE|36083||32.416714|-85.690272|446.28|NURSING HOME|MACON||
SAMSON RESCUE SQUAD|SARS|7 SOUTH RIPLEY ST|SAMSON|36477||31.111418|-86.047582|200.6|EMS|GENEVA||
SARALAND FIRE RESCUE|SFR|716 HWY 43 S|SARALAND|36571||30.8312|-88.094|29.83|EMS|MOBILE||
SARDIS CITY MEDICAL CENTER|QLHS-|1989 SARDIS DRIVE|BOAZ|35956|000-000-0000|0|0|0|COMMUNITY HEALTH CENTERS|ETOWAH||0
SARHA DOCTORS CENTER FAMILY PRACTICE|SARHA|1412 ELBA HIGHWAY|TROY|36079|000-000-0000|0|0|0|COMMUNITY HEALTH CENTERS|PIKE||0
SARHA DOCTORS CENTER PEDS|SARHA|1412 ELBA HIGHWAY|TROY|36079|000-000-0000|0|0|0|COMMUNITY HEALTH CENTERS|PIKE||0
SARHA DOCTORS CENTER UC|SARHA|1412 ELBA HIGHWAY|TROY|36079|000-000-0000|0|0|0|COMMUNITY HEALTH CENTERS|PIKE||0
SCOTTSBORO DIALYSIS|SD|901 JEFFERSON DR|SCOTTSBORO|35768||34.666114|-86.041326|-1|DIALYSIS CENTER|JACKSON||
SCOTTSBORO FIRE DEPARTMENT|SCFD|202 W APPLETREE ST|SCOTTSBORO|35768||34.671054|-86.036168|659.29|EMS|JACKSON||
SCOTTSBORO PRIMARY HEALTH CENTER|NAHS-|70 FREEDOM DR.|SCOTTSBORO|35769|000-000-0000|0|0|0|COMMUNITY HEALTH CENTERS|JACKSON||0
SEA BREEZE HEALTHCARE CENTER|SBHC|550 CONGRESS STREET|MOBILE|36603||30.694791|-88.051111|11.6|NURSING HOME|MOBILE||
SEARCY HOSPITAL|SH|725 E. COY SMITH HIGHWAY|MT. VERNON|36560||31.101717|-88.04314|177.18|HOSPITAL|MOBILE||6530750
SECTION PRIMARY HEALTH CENTER|NAHS-|302 MAIN STREET|SECTION|35771|000-000-0000|0|0|0|COMMUNITY HEALTH CENTERS|JACKSON||0
SELF HEALTH CARE & REHAB CENTER, INC.|SHCRC|131 EAST CREST ROAD|HUEYTOWN|35023||33.458341|-86.991799|619.95|NURSING HOME|JEFFERSON||
SEMMES EVACUEE SHELTER|SES| | |0||-1|-1|-1|EVACUEE SHELTER|MOBILE||
